"code","name","sectionCode","sectionName","divisionCode","divisionName","groupCode","groupName","categoryCode","categoryName","browseCategory","industrialFacilityVerdict","industrialFacilityReason","industrialFacilityLegalBases","industrialFacilityNotes","knowledgeIndustryCenterVerdict","knowledgeIndustryCenterReason","knowledgeIndustryCenterLegalBases","knowledgeIndustryCenterNotes","searchKeywords"
"01110","곡물 및 기타 식량작물 재배업","A","농업, 임업 및 어업","01","농업","011","작물 재배업","0111","곡물 및 기타 식량작물 재배업","제조·바이오·그린","eligible","작물재배업 허용 그룹에 포함되는 코드입니다.","마곡 관리기본계획 6~8쪽 산업시설구역 입주업종","유전공학 및 바이오 연계 작물재배업이 허용됩니다.","eligible","지식산업센터 5자리 코드 기준에서 바로 허용되는 업종입니다.","마곡 관리기본계획 7~8쪽 지식산업센터 예외 허용 | 산업집적법 시행령 제6조 제2항","","01110 | 곡물 및 기타 식량작물 재배업 | A | 농업, 임업 및 어업 | 01 | 농업 | 011 | 작물 재배업 | 0111 | 곡물 및 기타 식량작물 재배업 | 제조·바이오·그린 | 작물재배업 허용 그룹에 포함되는 코드입니다. | 지식산업센터 5자리 코드 기준에서 바로 허용되는 업종입니다. | 유전공학 및 바이오 연계 작물재배업이 허용됩니다."
"64121","국내은행","K","금융 및 보험업","64","금융업","641","은행 및 저축기관","6412","일반은행","금융 및 보험업","ineligible","마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다.","마곡 관리기본계획 6~8쪽 산업시설구역 입주업종","산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다.","ineligible","현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다.","마곡 관리기본계획 7~8쪽 지식산업센터 예외 허용","지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다.","64121 | 국내은행 | K | 금융 및 보험업 | 64 | 금융업 | 641 | 은행 및 저축기관 | 6412 | 일반은행 | 금융 및 보험업 | 마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다. | 현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다. | 산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다. | 지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다."
"64122","외국은행","K","금융 및 보험업","64","금융업","641","은행 및 저축기관","6412","일반은행","금융 및 보험업","ineligible","마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다.","마곡 관리기본계획 6~8쪽 산업시설구역 입주업종","산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다.","ineligible","현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다.","마곡 관리기본계획 7~8쪽 지식산업센터 예외 허용","지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다.","64122 | 외국은행 | K | 금융 및 보험업 | 64 | 금융업 | 641 | 은행 및 저축기관 | 6412 | 일반은행 | 금융 및 보험업 | 마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다. | 현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다. | 산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다. | 지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다."
"64131","신용조합","K","금융 및 보험업","64","금융업","641","은행 및 저축기관","6413","신용조합 및 저축기관","금융 및 보험업","ineligible","마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다.","마곡 관리기본계획 6~8쪽 산업시설구역 입주업종","산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다.","ineligible","현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다.","마곡 관리기본계획 7~8쪽 지식산업센터 예외 허용","지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다.","64131 | 신용조합 | K | 금융 및 보험업 | 64 | 금융업 | 641 | 은행 및 저축기관 | 6413 | 신용조합 및 저축기관 | 금융 및 보험업 | 마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다. | 현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다. | 산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다. | 지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다."
"64132","상호 저축은행 및 기타 저축기관","K","금융 및 보험업","64","금융업","641","은행 및 저축기관","6413","신용조합 및 저축기관","금융 및 보험업","ineligible","마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다.","마곡 관리기본계획 6~8쪽 산업시설구역 입주업종","산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다.","ineligible","현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다.","마곡 관리기본계획 7~8쪽 지식산업센터 예외 허용","지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다.","64132 | 상호 저축은행 및 기타 저축기관 | K | 금융 및 보험업 | 64 | 금융업 | 641 | 은행 및 저축기관 | 6413 | 신용조합 및 저축기관 | 금융 및 보험업 | 마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다. | 현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다. | 산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다. | 지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다."
"64201","신탁업 및 집합 투자업","K","금융 및 보험업","64","금융업","642","신탁업 및 집합 투자업","6420","신탁업 및 집합 투자업","기타","ineligible","마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다.","마곡 관리기본계획 6~8쪽 산업시설구역 입주업종","산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다.","conditional","입주는 검토 가능하지만 단독 등록 제한이나 추가 요건이 붙는 코드입니다.","마곡 관리기본계획 7~8쪽 지식산업센터 예외 허용 | 산업집적법 시행령 제6조 제5항","다른 허용 업종과 함께 등록된 경우만 가능, 단독 등록 불가","64201 | 신탁업 및 집합 투자업 | K | 금융 및 보험업 | 64 | 금융업 | 642 | 신탁업 및 집합 투자업 | 6420 | 신탁업 및 집합 투자업 | 기타 | 마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다. | 입주는 검토 가능하지만 단독 등록 제한이나 추가 요건이 붙는 코드입니다. | 산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다. | 다른 허용 업종과 함께 등록된 경우만 가능, 단독 등록 불가"
"64209","기타 금융 투자업","K","금융 및 보험업","64","금융업","642","신탁업 및 집합 투자업","6420","신탁업 및 집합 투자업","법무·회계·금융·임대·수리","ineligible","마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다.","마곡 관리기본계획 6~8쪽 산업시설구역 입주업종","산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다.","eligible","지식산업센터 5자리 코드 기준에서 바로 허용되는 업종입니다.","마곡 관리기본계획 7~8쪽 지식산업센터 예외 허용 | 산업집적법 시행령 제6조 제2항","","64209 | 기타 금융 투자업 | K | 금융 및 보험업 | 64 | 금융업 | 642 | 신탁업 및 집합 투자업 | 6420 | 신탁업 및 집합 투자업 | 법무·회계·금융·임대·수리 | 마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다. | 지식산업센터 5자리 코드 기준에서 바로 허용되는 업종입니다. | 산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다."
"64911","금융 리스업","K","금융 및 보험업","64","금융업","649","기타 금융업","6491","여신 금융업","금융 및 보험업","ineligible","마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다.","마곡 관리기본계획 6~8쪽 산업시설구역 입주업종","산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다.","ineligible","현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다.","마곡 관리기본계획 7~8쪽 지식산업센터 예외 허용","지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다.","64911 | 금융 리스업 | K | 금융 및 보험업 | 64 | 금융업 | 649 | 기타 금융업 | 6491 | 여신 금융업 | 금융 및 보험업 | 마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다. | 현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다. | 산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다. | 지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다."
"64912","개발 금융기관","K","금융 및 보험업","64","금융업","649","기타 금융업","6491","여신 금융업","금융 및 보험업","ineligible","마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다.","마곡 관리기본계획 6~8쪽 산업시설구역 입주업종","산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다.","ineligible","현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다.","마곡 관리기본계획 7~8쪽 지식산업센터 예외 허용","지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다.","64912 | 개발 금융기관 | K | 금융 및 보험업 | 64 | 금융업 | 649 | 기타 금융업 | 6491 | 여신 금융업 | 금융 및 보험업 | 마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다. | 현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다. | 산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다. | 지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다."
"64913","신용카드 및 할부 금융업","K","금융 및 보험업","64","금융업","649","기타 금융업","6491","여신 금융업","금융 및 보험업","ineligible","마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다.","마곡 관리기본계획 6~8쪽 산업시설구역 입주업종","산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다.","ineligible","현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다.","마곡 관리기본계획 7~8쪽 지식산업센터 예외 허용","지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다.","64913 | 신용카드 및 할부 금융업 | K | 금융 및 보험업 | 64 | 금융업 | 649 | 기타 금융업 | 6491 | 여신 금융업 | 금융 및 보험업 | 마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다. | 현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다. | 산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다. | 지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다."
"64919","그 외 기타 여신 금융업","K","금융 및 보험업","64","금융업","649","기타 금융업","6491","여신 금융업","금융 및 보험업","ineligible","마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다.","마곡 관리기본계획 6~8쪽 산업시설구역 입주업종","산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다.","ineligible","현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다.","마곡 관리기본계획 7~8쪽 지식산업센터 예외 허용","지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다.","64919 | 그 외 기타 여신 금융업 | K | 금융 및 보험업 | 64 | 금융업 | 649 | 기타 금융업 | 6491 | 여신 금융업 | 금융 및 보험업 | 마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다. | 현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다. | 산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다. | 지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다."
"64991","기금 운영업","K","금융 및 보험업","64","금융업","649","기타 금융업","6499","그 외 기타 금융업","금융 및 보험업","ineligible","마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다.","마곡 관리기본계획 6~8쪽 산업시설구역 입주업종","산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다.","ineligible","현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다.","마곡 관리기본계획 7~8쪽 지식산업센터 예외 허용","지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다.","64991 | 기금 운영업 | K | 금융 및 보험업 | 64 | 금융업 | 649 | 기타 금융업 | 6499 | 그 외 기타 금융업 | 금융 및 보험업 | 마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다. | 현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다. | 산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다. | 지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다."
"64992","지주회사","K","금융 및 보험업","64","금융업","649","기타 금융업","6499","그 외 기타 금융업","금융 및 보험업","ineligible","마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다.","마곡 관리기본계획 6~8쪽 산업시설구역 입주업종","산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다.","ineligible","현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다.","마곡 관리기본계획 7~8쪽 지식산업센터 예외 허용","지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다.","64992 | 지주회사 | K | 금융 및 보험업 | 64 | 금융업 | 649 | 기타 금융업 | 6499 | 그 외 기타 금융업 | 금융 및 보험업 | 마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다. | 현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다. | 산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다. | 지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다."
"64999","그 외 기타 분류 안된 금융업","K","금융 및 보험업","64","금융업","649","기타 금융업","6499","그 외 기타 금융업","금융 및 보험업","ineligible","마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다.","마곡 관리기본계획 6~8쪽 산업시설구역 입주업종","산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다.","ineligible","현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다.","마곡 관리기본계획 7~8쪽 지식산업센터 예외 허용","지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다.","64999 | 그 외 기타 분류 안된 금융업 | K | 금융 및 보험업 | 64 | 금융업 | 649 | 기타 금융업 | 6499 | 그 외 기타 금융업 | 금융 및 보험업 | 마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다. | 현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다. | 산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다. | 지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다."
"65110","생명보험업","K","금융 및 보험업","65","보험업","651","보험업","6511","생명보험업","금융 및 보험업","ineligible","마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다.","마곡 관리기본계획 6~8쪽 산업시설구역 입주업종","산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다.","ineligible","현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다.","마곡 관리기본계획 7~8쪽 지식산업센터 예외 허용","지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다.","65110 | 생명보험업 | K | 금융 및 보험업 | 65 | 보험업 | 651 | 보험업 | 6511 | 생명보험업 | 금융 및 보험업 | 마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다. | 현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다. | 산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다. | 지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다."
"65121","손해보험업","K","금융 및 보험업","65","보험업","651","보험업","6512","손해 및 보증보험업","금융 및 보험업","ineligible","마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다.","마곡 관리기본계획 6~8쪽 산업시설구역 입주업종","산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다.","ineligible","현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다.","마곡 관리기본계획 7~8쪽 지식산업센터 예외 허용","지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다.","65121 | 손해보험업 | K | 금융 및 보험업 | 65 | 보험업 | 651 | 보험업 | 6512 | 손해 및 보증보험업 | 금융 및 보험업 | 마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다. | 현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다. | 산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다. | 지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다."
"65122","보증보험업","K","금융 및 보험업","65","보험업","651","보험업","6512","손해 및 보증보험업","금융 및 보험업","ineligible","마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다.","마곡 관리기본계획 6~8쪽 산업시설구역 입주업종","산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다.","ineligible","현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다.","마곡 관리기본계획 7~8쪽 지식산업센터 예외 허용","지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다.","65122 | 보증보험업 | K | 금융 및 보험업 | 65 | 보험업 | 651 | 보험업 | 6512 | 손해 및 보증보험업 | 금융 및 보험업 | 마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다. | 현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다. | 산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다. | 지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다."
"65200","재보험업","K","금융 및 보험업","65","보험업","652","재보험업","6520","재보험업","금융 및 보험업","ineligible","마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다.","마곡 관리기본계획 6~8쪽 산업시설구역 입주업종","산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다.","ineligible","현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다.","마곡 관리기본계획 7~8쪽 지식산업센터 예외 허용","지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다.","65200 | 재보험업 | K | 금융 및 보험업 | 65 | 보험업 | 652 | 재보험업 | 6520 | 재보험업 | 금융 및 보험업 | 마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다. | 현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다. | 산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다. | 지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다."
"65301","개인 공제업","K","금융 및 보험업","65","보험업","653","공제업","6530","공제업","금융 및 보험업","ineligible","마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다.","마곡 관리기본계획 6~8쪽 산업시설구역 입주업종","산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다.","ineligible","현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다.","마곡 관리기본계획 7~8쪽 지식산업센터 예외 허용","지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다.","65301 | 개인 공제업 | K | 금융 및 보험업 | 65 | 보험업 | 653 | 공제업 | 6530 | 공제업 | 금융 및 보험업 | 마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다. | 현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다. | 산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다. | 지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다."
"65302","사업 공제업","K","금융 및 보험업","65","보험업","653","공제업","6530","공제업","금융 및 보험업","ineligible","마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다.","마곡 관리기본계획 6~8쪽 산업시설구역 입주업종","산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다.","ineligible","현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다.","마곡 관리기본계획 7~8쪽 지식산업센터 예외 허용","지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다.","65302 | 사업 공제업 | K | 금융 및 보험업 | 65 | 보험업 | 653 | 공제업 | 6530 | 공제업 | 금융 및 보험업 | 마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다. | 현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다. | 산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다. | 지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다."
"66110","금융시장 관리업","K","금융 및 보험업","66","금융 및 보험관련 서비스업","661","금융 지원 서비스업","6611","금융시장 관리업","금융 및 보험업","ineligible","마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다.","마곡 관리기본계획 6~8쪽 산업시설구역 입주업종","산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다.","ineligible","현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다.","마곡 관리기본계획 7~8쪽 지식산업센터 예외 허용","지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다.","66110 | 금융시장 관리업 | K | 금융 및 보험업 | 66 | 금융 및 보험관련 서비스업 | 661 | 금융 지원 서비스업 | 6611 | 금융시장 관리업 | 금융 및 보험업 | 마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다. | 현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다. | 산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다. | 지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다."
"66121","증권 중개업","K","금융 및 보험업","66","금융 및 보험관련 서비스업","661","금융 지원 서비스업","6612","증권 및 선물 중개업","금융 및 보험업","ineligible","마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다.","마곡 관리기본계획 6~8쪽 산업시설구역 입주업종","산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다.","ineligible","현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다.","마곡 관리기본계획 7~8쪽 지식산업센터 예외 허용","지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다.","66121 | 증권 중개업 | K | 금융 및 보험업 | 66 | 금융 및 보험관련 서비스업 | 661 | 금융 지원 서비스업 | 6612 | 증권 및 선물 중개업 | 금융 및 보험업 | 마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다. | 현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다. | 산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다. | 지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다."
